證券代碼,簡稱,年月日,收盤價(元)
COID,Name,MDATE,CLOSE
1326   ,台化         ,20250213,    28.3500
1301   ,台塑         ,20250213,    37.4500
1303   ,南亞         ,20250213,    32.7500
6505   ,台塑化       ,20250213,    36.9500
1326   ,台化         ,20250214,    28.8000
1301   ,台塑         ,20250214,    38.4000
1303   ,南亞         ,20250214,    33.0000
6505   ,台塑化       ,20250214,    37.7500
1326   ,台化         ,20250217,    29.3000
1301   ,台塑         ,20250217,    39.4500
1303   ,南亞         ,20250217,    33.4000
6505   ,台塑化       ,20250217,    39.0500
1326   ,台化         ,20250218,    28.5500
1301   ,台塑         ,20250218,    38.3500
1303   ,南亞         ,20250218,    33.0000
6505   ,台塑化       ,20250218,    38.2000
1326   ,台化         ,20250219,    29.0500
1301   ,台塑         ,20250219,    39.0000
1303   ,南亞         ,20250219,    33.6500
6505   ,台塑化       ,20250219,    38.4500
1326   ,台化         ,20250220,    29.0000
1301   ,台塑         ,20250220,    38.8500
1303   ,南亞         ,20250220,    33.4500
6505   ,台塑化       ,20250220,    38.2000
1326   ,台化         ,20250221,    29.4000
1301   ,台塑         ,20250221,    39.2000
1303   ,南亞         ,20250221,    33.9500
6505   ,台塑化       ,20250221,    38.9500
1326   ,台化         ,20250224,    29.7500
1301   ,台塑         ,20250224,    39.7000
1303   ,南亞         ,20250224,    34.2500
6505   ,台塑化       ,20250224,    39.8000
1326   ,台化         ,20250225,    30.5500
1301   ,台塑         ,20250225,    40.3500
1303   ,南亞         ,20250225,    34.5000
6505   ,台塑化       ,20250225,    40.4500
1326   ,台化         ,20250226,    30.0500
1301   ,台塑         ,20250226,    39.6500
1303   ,南亞         ,20250226,    34.1000
6505   ,台塑化       ,20250226,    39.3000
1326   ,台化         ,20250227,    29.7000
1301   ,台塑         ,20250227,    38.8000
1303   ,南亞         ,20250227,    33.7500
6505   ,台塑化       ,20250227,    38.7000
1326   ,台化         ,20250303,    28.8000
1301   ,台塑         ,20250303,    37.8000
1303   ,南亞         ,20250303,    32.8500
6505   ,台塑化       ,20250303,    38.9000
1326   ,台化         ,20250304,    28.1000
1301   ,台塑         ,20250304,    37.3500
1303   ,南亞         ,20250304,    31.9500
6505   ,台塑化       ,20250304,    38.3500
1326   ,台化         ,20250305,    29.9500
1301   ,台塑         ,20250305,    39.1000
1303   ,南亞         ,20250305,    34.5000
6505   ,台塑化       ,20250305,    40.1000
1326   ,台化         ,20250306,    29.2500
1301   ,台塑         ,20250306,    38.6000
1303   ,南亞         ,20250306,    33.5000
6505   ,台塑化       ,20250306,    38.7500
1326   ,台化         ,20250307,    29.1000
1301   ,台塑         ,20250307,    38.6500
1303   ,南亞         ,20250307,    33.4500
6505   ,台塑化       ,20250307,    38.4500
1326   ,台化         ,20250310,    29.6000
1301   ,台塑         ,20250310,    39.0500
1303   ,南亞         ,20250310,    33.8000
6505   ,台塑化       ,20250310,    39.6500
1326   ,台化         ,20250311,    29.1000
1301   ,台塑         ,20250311,    39.0000
1303   ,南亞         ,20250311,    33.7000
6505   ,台塑化       ,20250311,    38.8500
1326   ,台化         ,20250312,    28.9000
1301   ,台塑         ,20250312,    38.2000
1303   ,南亞         ,20250312,    34.0000
6505   ,台塑化       ,20250312,    38.7500
1326   ,台化         ,20250313,    27.8500
1301   ,台塑         ,20250313,    37.2500
1303   ,南亞         ,20250313,    32.2000
6505   ,台塑化       ,20250313,    37.5000
1326   ,台化         ,20250314,    28.8500
1301   ,台塑         ,20250314,    39.9500
1303   ,南亞         ,20250314,    33.5500
6505   ,台塑化       ,20250314,    39.7500
1326   ,台化         ,20250317,    29.3000
1301   ,台塑         ,20250317,    40.5000
1303   ,南亞         ,20250317,    34.4500
6505   ,台塑化       ,20250317,    40.2000
1326   ,台化         ,20250318,    29.4500
1301   ,台塑         ,20250318,    40.7500
1303   ,南亞         ,20250318,    34.7000
6505   ,台塑化       ,20250318,    40.5500
1326   ,台化         ,20250319,    29.0000
1301   ,台塑         ,20250319,    40.1500
1303   ,南亞         ,20250319,    34.1000
6505   ,台塑化       ,20250319,    39.7000
1326   ,台化         ,20250320,    29.5000
1301   ,台塑         ,20250320,    40.8000
1303   ,南亞         ,20250320,    34.5500
6505   ,台塑化       ,20250320,    40.0500
1326   ,台化         ,20250321,    28.6500
1301   ,台塑         ,20250321,    39.0500
1303   ,南亞         ,20250321,    32.9500
6505   ,台塑化       ,20250321,    38.7500
1326   ,台化         ,20250324,    28.2500
1301   ,台塑         ,20250324,    38.6500
1303   ,南亞         ,20250324,    32.5000
6505   ,台塑化       ,20250324,    38.6500
1326   ,台化         ,20250325,    28.0000
1301   ,台塑         ,20250325,    38.2500
1303   ,南亞         ,20250325,    32.0500
6505   ,台塑化       ,20250325,    38.2000
1326   ,台化         ,20250326,    27.8500
1301   ,台塑         ,20250326,    38.5500
1303   ,南亞         ,20250326,    32.2000
6505   ,台塑化       ,20250326,    38.3000
1326   ,台化         ,20250327,    27.9500
1301   ,台塑         ,20250327,    38.9500
1303   ,南亞         ,20250327,    32.1000
6505   ,台塑化       ,20250327,    38.3000
1326   ,台化         ,20250328,    26.9000
1301   ,台塑         ,20250328,    37.5000
1303   ,南亞         ,20250328,    31.0000
6505   ,台塑化       ,20250328,    37.3000
1326   ,台化         ,20250331,    26.0500
1301   ,台塑         ,20250331,    36.6000
1303   ,南亞         ,20250331,    30.0000
6505   ,台塑化       ,20250331,    36.6000
1326   ,台化         ,20250401,    27.2000
1301   ,台塑         ,20250401,    37.8500
1303   ,南亞         ,20250401,    31.1500
6505   ,台塑化       ,20250401,    37.6500
1326   ,台化         ,20250402,    27.6500
1301   ,台塑         ,20250402,    38.2000
1303   ,南亞         ,20250402,    31.4000
6505   ,台塑化       ,20250402,    37.7000
1326   ,台化         ,20250407,    24.9000
1301   ,台塑         ,20250407,    34.4000
1303   ,南亞         ,20250407,    28.3000
6505   ,台塑化       ,20250407,    33.9500
1326   ,台化         ,20250408,    25.3500
1301   ,台塑         ,20250408,    35.0500
1303   ,南亞         ,20250408,    28.8500
6505   ,台塑化       ,20250408,    33.7000
1326   ,台化         ,20250409,    22.8500
1301   ,台塑         ,20250409,    31.6500
1303   ,南亞         ,20250409,    26.8500
6505   ,台塑化       ,20250409,    30.9500
1326   ,台化         ,20250410,    25.1000
1301   ,台塑         ,20250410,    34.8000
1303   ,南亞         ,20250410,    29.5000
6505   ,台塑化       ,20250410,    34.0000
1326   ,台化         ,20250411,    25.1000
1301   ,台塑         ,20250411,    34.8000
1303   ,南亞         ,20250411,    30.1000
6505   ,台塑化       ,20250411,    34.4000
1326   ,台化         ,20250414,    25.4500
1301   ,台塑         ,20250414,    35.3500
1303   ,南亞         ,20250414,    30.8000
6505   ,台塑化       ,20250414,    35.1000
1326   ,台化         ,20250415,    26.4500
1301   ,台塑         ,20250415,    36.5500
1303   ,南亞         ,20250415,    31.8500
6505   ,台塑化       ,20250415,    37.2500
1326   ,台化         ,20250416,    25.3500
1301   ,台塑         ,20250416,    35.8000
1303   ,南亞         ,20250416,    31.1500
6505   ,台塑化       ,20250416,    35.8500
1326   ,台化         ,20250417,    25.5000
1301   ,台塑         ,20250417,    35.5000
1303   ,南亞         ,20250417,    30.7500
6505   ,台塑化       ,20250417,    35.5000
1326   ,台化         ,20250418,    25.3000
1301   ,台塑         ,20250418,    35.4500
1303   ,南亞         ,20250418,    30.6500
6505   ,台塑化       ,20250418,    35.9000
1326   ,台化         ,20250421,    24.6000
1301   ,台塑         ,20250421,    34.6000
1303   ,南亞         ,20250421,    30.0500
6505   ,台塑化       ,20250421,    35.2000
1326   ,台化         ,20250422,    24.5500
1301   ,台塑         ,20250422,    34.6500
1303   ,南亞         ,20250422,    30.4500
6505   ,台塑化       ,20250422,    35.2000
1326   ,台化         ,20250423,    25.3500
1301   ,台塑         ,20250423,    35.6500
1303   ,南亞         ,20250423,    31.2500
6505   ,台塑化       ,20250423,    36.2000
1326   ,台化         ,20250424,    24.8500
1301   ,台塑         ,20250424,    34.0500
1303   ,南亞         ,20250424,    30.3500
6505   ,台塑化       ,20250424,    34.6500
1326   ,台化         ,20250425,    25.0500
1301   ,台塑         ,20250425,    34.1000
1303   ,南亞         ,20250425,    30.4000
6505   ,台塑化       ,20250425,    35.0000
1326   ,台化         ,20250428,    24.7500
1301   ,台塑         ,20250428,    33.8500
1303   ,南亞         ,20250428,    30.4500
6505   ,台塑化       ,20250428,    34.8000
1326   ,台化         ,20250429,    25.1000
1301   ,台塑         ,20250429,    34.5500
1303   ,南亞         ,20250429,    30.9500
6505   ,台塑化       ,20250429,    35.4500
1326   ,台化         ,20250430,    24.9000
1301   ,台塑         ,20250430,    34.0000
1303   ,南亞         ,20250430,    30.6000
6505   ,台塑化       ,20250430,    34.9500
1326   ,台化         ,20250502,    25.0000
1301   ,台塑         ,20250502,    34.8000
1303   ,南亞         ,20250502,    30.8500
6505   ,台塑化       ,20250502,    35.8500
1326   ,台化         ,20250505,    26.2000
1301   ,台塑         ,20250505,    36.1000
1303   ,南亞         ,20250505,    31.6000
6505   ,台塑化       ,20250505,    38.0000
1326   ,台化         ,20250506,    26.0000
1301   ,台塑         ,20250506,    36.2000
1303   ,南亞         ,20250506,    31.8000
6505   ,台塑化       ,20250506,    37.6500
1326   ,台化         ,20250507,    26.5000
1301   ,台塑         ,20250507,    36.7000
1303   ,南亞         ,20250507,    31.8000
6505   ,台塑化       ,20250507,    38.7500
1326   ,台化         ,20250508,    25.3500
1301   ,台塑         ,20250508,    35.6500
1303   ,南亞         ,20250508,    30.9500
6505   ,台塑化       ,20250508,    39.0000
1326   ,台化         ,20250509,    25.6500
1301   ,台塑         ,20250509,    36.3500
1303   ,南亞         ,20250509,    31.4500
6505   ,台塑化       ,20250509,    39.8500
1326   ,台化         ,20250512,    26.0000
1301   ,台塑         ,20250512,    36.7000
1303   ,南亞         ,20250512,    31.6500
6505   ,台塑化       ,20250512,    40.9000
1326   ,台化         ,20250513,    25.8000
1301   ,台塑         ,20250513,    36.0000
1303   ,南亞         ,20250513,    31.3000
6505   ,台塑化       ,20250513,    39.2000
1326   ,台化         ,20250514,    26.0000
1301   ,台塑         ,20250514,    36.9000
1303   ,南亞         ,20250514,    31.9500
6505   ,台塑化       ,20250514,    39.9000
1326   ,台化         ,20250515,    25.7000
1301   ,台塑         ,20250515,    36.7000
1303   ,南亞         ,20250515,    31.4500
6505   ,台塑化       ,20250515,    39.8500
1326   ,台化         ,20250516,    25.6000
1301   ,台塑         ,20250516,    37.0000
1303   ,南亞         ,20250516,    31.7500
6505   ,台塑化       ,20250516,    39.4000
1326   ,台化         ,20250519,    25.4000
1301   ,台塑         ,20250519,    36.8500
1303   ,南亞         ,20250519,    31.6500
6505   ,台塑化       ,20250519,    38.2500
1326   ,台化         ,20250520,    25.6500
1301   ,台塑         ,20250520,    36.9000
1303   ,南亞         ,20250520,    31.4500
6505   ,台塑化       ,20250520,    38.4000
1326   ,台化         ,20250521,    25.8000
1301   ,台塑         ,20250521,    36.8500
1303   ,南亞         ,20250521,    31.6500
6505   ,台塑化       ,20250521,    39.5000
1326   ,台化         ,20250522,    25.0000
1301   ,台塑         ,20250522,    36.0000
1303   ,南亞         ,20250522,    30.7000
6505   ,台塑化       ,20250522,    38.6000
1326   ,台化         ,20250523,    24.9000
1301   ,台塑         ,20250523,    36.3500
1303   ,南亞         ,20250523,    30.7500
6505   ,台塑化       ,20250523,    38.4000
1326   ,台化         ,20250526,    24.7000
1301   ,台塑         ,20250526,    36.0500
1303   ,南亞         ,20250526,    30.1000
6505   ,台塑化       ,20250526,    39.4000
1326   ,台化         ,20250527,    24.3000
1301   ,台塑         ,20250527,    35.5000
1303   ,南亞         ,20250527,    29.6000
6505   ,台塑化       ,20250527,    38.4000
1326   ,台化         ,20250528,    24.3500
1301   ,台塑         ,20250528,    35.6500
1303   ,南亞         ,20250528,    29.6000
6505   ,台塑化       ,20250528,    38.4000
1326   ,台化         ,20250529,    23.9500
1301   ,台塑         ,20250529,    34.7000
1303   ,南亞         ,20250529,    28.6500
6505   ,台塑化       ,20250529,    38.0000
1326   ,台化         ,20250602,    22.9500
1301   ,台塑         ,20250602,    33.2000
1303   ,南亞         ,20250602,    27.5000
6505   ,台塑化       ,20250602,    36.2500
1326   ,台化         ,20250603,    23.0000
1301   ,台塑         ,20250603,    33.3500
1303   ,南亞         ,20250603,    27.6500
6505   ,台塑化       ,20250603,    35.8500
1326   ,台化         ,20250604,    23.3000
1301   ,台塑         ,20250604,    33.6500
1303   ,南亞         ,20250604,    28.1000
6505   ,台塑化       ,20250604,    36.4500
1326   ,台化         ,20250605,    23.8000
1301   ,台塑         ,20250605,    34.3000
1303   ,南亞         ,20250605,    28.8000
6505   ,台塑化       ,20250605,    36.9000
1326   ,台化         ,20250606,    24.6500
1301   ,台塑         ,20250606,    35.3000
1303   ,南亞         ,20250606,    29.3000
6505   ,台塑化       ,20250606,    37.9500
1326   ,台化         ,20250609,    24.6500
